Dataset,year,time,lat,lon,temp,CTD_TMP_WOCE_FLAG,CTD_Pressure_[dbar],Depth_From_Pressure_[meters_below_surface],Sample_Depth_[meters_below_surface],depth,oxy18,DELO18_WOCE_FLAG_Translated,DELO18_WOCE_FLAG_Original,O18_Standard,salinity,CTD_SAL_WOCE_FLAG,Bottle_Salinity_[standard_salinity_units],BTL_SAL_WOCE_FLAG,Cruise_ID,Station_ID_Name,Site_Number_Name,Sample_ID,CASTNO,BTLNBR,Event,Rosette_Position,Platform,BIOPOLE,Freshwater,Freshwater_Source,LAND_BASED
UNCLOS_2016,15/08/2016,,88.563,-7.36,-1.4502,,7.266,7.187879022,7.187868141,7.187879022,-3.387388813,2.0,2,SMOW,32.0364,2.0,28.8354,2.0,,UN16-02,,44,2.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,16/08/2016,04:52:00,88.924,-47.763,0.2962,,610.734,603.2870871,603.2868036,603.2870871,0.209280477,2.0,2,SMOW,34.8093,2.0,34.8759,2.0,,UN16-03,,53,3.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,16/08/2016,04:52:00,88.924,-47.763,-0.7102,,104.349,103.2026268,103.2024944,103.2026268,-0.360332455,2.0,2,SMOW,35.0103,2.0,34.1586,2.0,,UN16-03,,63,3.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,16/08/2016,04:52:00,88.924,-47.763,-0.96,,78.919,78.05681107,78.05670639,78.05681107,-0.832043222,2.0,2,SMOW,34.4991,2.0,33.6307,2.0,,UN16-03,,64,3.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,16/08/2016,04:52:00,88.924,-47.763,-1.3195,,53.562,52.98009381,52.9800196,52.98009381,-1.567792473,2.0,2,SMOW,33.7446,2.0,32.6548,2.0,,UN16-03,,65,3.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,16/08/2016,04:52:00,88.924,-47.763,-1.3029,,41.557,41.10671523,41.10665647,41.10671523,-2.001924518,2.0,2,SMOW,33.4762,2.0,31.9384,2.0,,UN16-03,,66,3.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,16/08/2016,04:52:00,88.924,-47.763,-1.4258,,7.559,7.477712546,7.477701231,7.477712546,-3.173784435,2.0,2,SMOW,33.4407,2.0,28.749,2.0,,UN16-03,,67,3.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,20/08/2016,08:41:00,88.488,-126.819,0.3818,,610.49,603.0475132,603.0472298,603.0475132,0.249825246,2.0,2,SMOW,34.8666,2.0,34.8713,2.0,,UN16-04,,76,4.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,20/08/2016,08:41:00,88.488,-126.819,0.9148,,357.351,353.2096641,353.2093837,353.2096641,0.20235813,2.0,2,SMOW,34.8449,2.0,34.8499,2.0,,UN16-04,,79,4.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,20/08/2016,08:41:00,88.488,-126.819,0.7893,,255.755,252.8530793,252.852834,252.8530793,0.182579458,2.0,2,SMOW,34.8098,2.0,34.8162,2.0,,UN16-04,,81,4.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,20/08/2016,08:41:00,88.488,-126.819,0.3081,,205.346,203.0407906,203.0405738,203.0407906,0.074787958,2.0,2,SMOW,34.6506,2.0,34.6498,2.0,,UN16-04,,82,4.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,20/08/2016,08:41:00,88.488,-126.819,-0.0996,,180.089,178.0782074,178.0780081,178.0782074,-0.025091884,2.0,2,SMOW,34.5384,2.0,34.5393,2.0,,UN16-04,,83,4.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,20/08/2016,08:41:00,88.488,-126.819,-0.5731,,154.855,153.1353127,153.1351332,153.1353127,-0.121016369,2.0,2,SMOW,34.4108,2.0,34.4093,2.0,,UN16-04,,84,4.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,20/08/2016,08:41:00,88.488,-126.819,-1.1148,,129.491,128.0608497,128.0606926,128.0608497,-0.22287389,2.0,2,SMOW,34.2533,2.0,34.2572,2.0,,UN16-04,,85,4.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,20/08/2016,08:41:00,88.488,-126.819,-1.3535,,104.222,103.0772413,103.0771091,103.0772413,-0.497791019,2.0,2,SMOW,34.0069,2.0,33.9923,2.0,,UN16-04,,86,4.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,20/08/2016,08:41:00,88.488,-126.819,-1.4366,,79.238,78.37240804,78.37230301,78.37240804,-1.166294482,2.0,2,SMOW,33.2956,2.0,33.2862,6.0,,UN16-04,,87,4.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,20/08/2016,08:41:00,88.488,-126.819,-1.2939,,53.739,53.15524479,53.15517036,53.15524479,-2.453856614,2.0,2,SMOW,31.3155,2.0,31.1211,3.0,,UN16-04,,88,4.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,20/08/2016,08:41:00,88.488,-126.819,-1.5349,,7.879,7.794279484,7.794267698,7.794279484,-3.302342503,2.0,2,SMOW,28.9087,2.0,28.9137,2.0,,UN16-04,,90,4.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,20/08/2016,22:14:00,89.056,-128.598,0.3442,,610.4,602.9573839,602.9571004,602.9573839,0.218180502,2.0,2,SMOW,34.8671,2.0,34.8716,6.0,,UN16-05,,92,5.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,20/08/2016,22:14:00,89.056,-128.598,0.7902,,407.838,403.0615932,403.0613045,403.0615932,0.197413462,2.0,2,SMOW,34.8602,2.0,34.8645,2.0,,UN16-05,,93,5.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,20/08/2016,22:14:00,89.056,-128.598,0.9129,,316.502,312.8641991,312.8639295,312.8641991,0.195435784,2.0,2,SMOW,34.8435,2.0,34.8467,2.0,,UN16-05,,94,5.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,20/08/2016,22:14:00,89.056,-128.598,0.7837,,255.777,252.8742472,252.8740018,252.8742472,0.161812418,2.0,2,SMOW,34.807,2.0,34.8104,2.0,,UN16-05,,95,5.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,20/08/2016,22:14:00,89.056,-128.598,0.5093,,204.733,202.4345167,202.4343003,202.4345167,0.067865612,2.0,2,SMOW,34.72,2.0,34.7175,2.0,,UN16-05,,96,5.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,20/08/2016,22:14:00,89.056,-128.598,0.1561,,180.398,178.3832224,178.3830228,178.3832224,0.028309211,2.0,2,SMOW,34.6043,2.0,34.6056,2.0,,UN16-05,,97,5.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,20/08/2016,22:14:00,89.056,-128.598,-0.2731,,155.002,153.2802807,153.2801011,153.2802807,-0.072558999,2.0,2,SMOW,34.4778,2.0,34.4831,2.0,,UN16-05,,98,5.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,20/08/2016,22:14:00,89.056,-128.598,-1.1995,,103.85,102.7091888,102.7090569,102.7091888,-0.390988831,2.0,2,SMOW,34.1449,2.0,34.1196,2.0,,UN16-05,,100,5.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,20/08/2016,22:14:00,89.056,-128.598,-1.4238,,78.757,77.896578,77.89647351,77.896578,-0.834020901,2.0,2,SMOW,33.6038,2.0,33.6111,2.0,,UN16-05,,101,5.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,20/08/2016,22:14:00,89.056,-128.598,-1.4755,,53.553,52.97116996,52.97109576,52.97116996,-1.768541468,2.0,2,SMOW,32.4136,2.0,32.4097,2.0,,UN16-05,,102,5.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,20/08/2016,22:14:00,89.056,-128.598,-1.5324,,7.501,7.420334115,7.420322886,7.420334115,-3.075882272,2.0,2,SMOW,28.9845,2.0,28.9906,2.0,,UN16-05,,104,5.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,21/08/2016,19:41:00,89.993,-118.065,0.562,,509.242,503.154401,503.1541093,503.154401,0.230047517,2.0,2,SMOW,34.8861,2.0,34.8882,2.0,,UN16-06,,114,6.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,21/08/2016,19:41:00,89.993,-118.065,1.0255,,357.28,353.138245,353.1379645,353.138245,0.207302798,2.0,2,SMOW,34.8801,2.0,34.8799,2.0,,UN16-06,,116,6.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,21/08/2016,19:41:00,89.993,-118.065,1.1428,,326.348,322.5889003,322.5886277,322.5889003,0.214225145,2.0,2,SMOW,34.885,2.0,34.8887,2.0,,UN16-06,,117,6.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,21/08/2016,19:41:00,89.993,-118.065,1.0548,,264.699,261.6889749,261.6887253,261.6889749,0.218180502,2.0,2,SMOW,34.8577,2.0,34.8614,2.0,,UN16-06,,118,6.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,21/08/2016,19:41:00,89.993,-118.065,0.4911,,205.545,203.2367092,203.2364922,203.2367092,0.117311349,2.0,2,SMOW,34.7316,2.0,34.7325,2.0,,UN16-06,,119,6.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,21/08/2016,19:41:00,89.993,-118.065,-0.0003,,179.688,177.6812019,177.6810028,177.6812019,0.064899565,2.0,2,SMOW,34.6183,2.0,34.6092,2.0,,UN16-06,,120,6.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,21/08/2016,19:41:00,89.993,-118.065,-0.6143,,153.793,152.0849365,152.0847579,152.0849365,-0.062670606,2.0,2,SMOW,34.4865,2.0,34.4969,2.0,,UN16-06,,121,6.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,21/08/2016,19:41:00,89.993,-118.065,-1.1171,,129.197,127.7697165,127.7695597,127.7697165,-0.165517438,2.0,2,SMOW,34.3668,2.0,34.3541,2.0,,UN16-06,,122,6.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,21/08/2016,19:41:00,89.993,-118.065,-1.4894,,104.175,103.0303893,103.0302571,103.0303893,-0.34549845,2.0,2,SMOW,34.1857,2.0,34.1727,2.0,,UN16-06,,123,6.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,21/08/2016,19:41:00,89.993,-118.065,-1.5474,,78.823,77.96173238,77.96162781,77.96173238,-0.656016624,2.0,2,SMOW,33.8236,2.0,33.8789,2.0,,UN16-06,,124,6.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,21/08/2016,19:41:00,89.993,-118.065,-1.4231,,53.704,53.12043357,53.12035918,53.12043357,-1.860510596,2.0,2,SMOW,32.7115,2.0,32.5013,3.0,,UN16-06,,125,6.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,21/08/2016,19:41:00,89.993,-118.065,-1.5784,,31.081,30.74495048,30.74490574,30.74495048,-3.287508971,2.0,2,SMOW,30.4636,2.0,30.3588,2.0,,UN16-06,,126,6.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,21/08/2016,19:41:00,89.993,-118.065,-1.5278,,7.411,7.331293038,7.33128194,7.331293038,-3.348821251,2.0,2,SMOW,28.9387,2.0,28.9477,2.0,,UN16-06,,127,6.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,27/08/2016,11:00:00,86.788,-139.589,0.6571,,508.923,502.8479627,502.8476715,502.8479627,0.232025195,2.0,2,SMOW,34.8599,2.0,34.8629,2.0,,UN16-07,,137,7.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,27/08/2016,11:00:00,86.788,-139.589,0.7971,,306.787,303.2725818,303.2723157,303.2725818,0.162801729,2.0,2,SMOW,34.8093,2.0,34.832,2.0,,UN16-07,,140,7.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,27/08/2016,11:00:00,86.788,-139.589,0.6696,,256.047,253.1448638,253.1446185,253.1448638,0.161812418,2.0,2,SMOW,34.7827,2.0,34.7898,2.0,,UN16-07,,141,7.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,27/08/2016,11:00:00,86.788,-139.589,0.1873,,205.367,203.0641726,203.063956,203.0641726,0.155879382,2.0,2,SMOW,34.6125,2.0,34.7178,3.0,,UN16-07,,142,7.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,27/08/2016,11:00:00,86.788,-139.589,-0.2736,,180.046,178.0380103,178.0378112,178.0380103,0.024353853,2.0,2,SMOW,34.4881,2.0,34.5324,2.0,,UN16-07,,143,7.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,27/08/2016,11:00:00,86.788,-139.589,-0.7631,,154.749,153.0325097,153.0323305,153.0325097,-0.16057277,2.0,2,SMOW,34.3513,2.0,34.3621,2.0,,UN16-07,,144,7.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,27/08/2016,11:00:00,86.788,-139.589,-1.132,,129.594,128.1643389,128.1641818,128.1643389,-0.303964371,2.0,2,SMOW,34.16,2.0,34.1782,2.0,,UN16-07,,145,7.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,27/08/2016,11:00:00,86.788,-139.589,-1.3317,,104.319,103.174487,103.1743547,103.174487,-0.890388985,2.0,2,SMOW,33.6572,2.0,33.6307,6.0,,UN16-07,,146,7.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,27/08/2016,11:00:00,86.788,-139.589,-1.401,,78.54,77.68316984,77.68306568,77.68316984,-1.424400872,2.0,2,SMOW,32.8031,2.0,32.7972,2.0,,UN16-07,,147,7.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,27/08/2016,11:00:00,86.788,-139.589,-1.369,,43.302,42.83325854,42.83319753,42.83325854,-2.79898652,2.0,2,SMOW,30.4894,2.0,30.2968,2.0,,UN16-07,,148,7.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,27/08/2016,11:00:00,86.788,-139.589,-1.5102,,23.103,22.85403162,22.85399795,22.85403162,-3.326076533,2.0,2,SMOW,29.0951,2.0,28.9659,2.0,,UN16-07,,149,7.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,27/08/2016,11:00:00,86.788,-139.589,-1.5415,,8.033,7.946723449,7.946711443,7.946723449,-3.41606751,2.0,2,SMOW,28.9022,2.0,28.9041,2.0,,UN16-07,,150,7.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,29/08/2016,07:15:00,86.142,-147.887,0.648,,509.331,503.2542977,503.2540069,503.2542977,0.201368819,2.0,2,SMOW,34.8596,2.0,34.8622,2.0,,UN16-08,,160,8.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,29/08/2016,07:15:00,86.142,-147.887,0.7693,,306.636,303.1256503,303.1253845,303.1256503,0.111378313,2.0,2,SMOW,34.807,2.0,34.7293,3.0,,UN16-08,,163,8.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,29/08/2016,07:15:00,86.142,-147.887,0.6754,,255.903,253.0044438,253.0041988,253.0044438,0.171701754,2.0,2,SMOW,34.7844,2.0,34.79,2.0,,UN16-08,,164,8.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,29/08/2016,07:15:00,86.142,-147.887,0.2788,,205.439,203.1368232,203.1366066,203.1368232,0.063910255,2.0,2,SMOW,34.6398,2.0,34.6423,2.0,,UN16-08,,165,8.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,29/08/2016,07:15:00,86.142,-147.887,-0.102,,179.744,177.7408148,177.7406161,177.7408148,-0.020147216,2.0,2,SMOW,34.5247,2.0,34.5266,6.0,,UN16-08,,166,8.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,29/08/2016,07:15:00,86.142,-147.887,-0.4655,,154.516,152.8033036,152.8031247,152.8033036,-0.152661113,2.0,2,SMOW,34.4044,2.0,34.4083,2.0,,UN16-08,,167,8.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,29/08/2016,07:15:00,86.142,-147.887,-1.072,,129.292,127.866704,127.8665473,127.866704,-0.258474934,2.0,2,SMOW,34.2169,2.0,34.2115,2.0,,UN16-08,,168,8.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,29/08/2016,07:15:00,86.142,-147.887,-1.2948,,104.096,102.954746,102.9546141,102.954746,-0.747985752,2.0,2,SMOW,33.854,2.0,33.833,2.0,,UN16-08,,169,8.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,29/08/2016,07:15:00,86.142,-147.887,-1.404,,78.673,77.81526582,77.81516155,77.81526582,-1.440223244,2.0,2,SMOW,32.8155,2.0,32.8302,2.0,,UN16-08,,170,8.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,29/08/2016,07:15:00,86.142,-147.887,-1.4345,,53.454,52.87445025,52.87437626,52.87445025,-2.932489728,4.0,4,SMOW,31.7597,2.0,29.5937,4.0,,UN16-08,,171,8.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,29/08/2016,07:15:00,86.142,-147.887,-1.5649,,23.162,22.91256096,22.91252722,22.91256096,-2.851399247,2.0,2,SMOW,29.56,2.0,29.5662,2.0,,UN16-08,,172,8.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,04/09/2016,12:27:00,80.526,-147.579,0.82,,509.079,503.0657374,503.0654509,503.0657374,0.229058206,2.0,2,SMOW,34.8439,2.0,34.8429,2.0,,UN16-09,,183,9.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,04/09/2016,12:27:00,80.526,-147.579,-0.6326,,255.846,252.978362,252.9781192,252.978362,-0.252540955,2.0,2,SMOW,34.2979,2.0,34.2698,2.0,,UN16-09,,187,9.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,04/09/2016,12:27:00,80.526,-147.579,-1.4452,,205.339,203.0622644,203.0620497,203.0622644,-1.38682215,2.0,2,SMOW,33.28,2.0,33.2477,2.0,,UN16-09,,188,9.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,04/09/2016,12:27:00,80.526,-147.579,-1.4847,,179.544,177.5643536,177.5641565,177.5643536,-1.475824288,2.0,2,SMOW,32.9311,2.0,32.9126,2.0,,UN16-09,,189,9.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,04/09/2016,12:27:00,80.526,-147.579,-1.4351,,154.765,153.0677473,153.0675694,153.0677473,-1.584604155,2.0,2,SMOW,32.6838,2.0,32.668,2.0,,UN16-09,,190,9.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,04/09/2016,12:27:00,80.526,-147.579,-1.3706,,127.749,126.3562893,126.3561351,126.3562893,-1.640972239,2.0,2,SMOW,32.4212,2.0,32.4372,6.0,,UN16-09,,191,9.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,04/09/2016,12:27:00,80.526,-147.579,-1.2457,,103.816,102.6901599,102.6900291,102.6901599,-1.737885092,2.0,2,SMOW,32.1875,2.0,32.1764,2.0,,UN16-09,,192,9.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,04/09/2016,12:27:00,80.526,-147.579,-0.9408,,78.547,77.69995068,77.69984722,77.69995068,-1.792275497,2.0,2,SMOW,31.8396,2.0,31.8274,2.0,,UN16-09,,193,9.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,04/09/2016,12:27:00,80.526,-147.579,-0.3635,,55.815,55.21613599,55.21605952,55.21613599,-2.130483057,2.0,2,SMOW,31.2666,2.0,31.3829,2.0,,UN16-09,,194,9.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,04/09/2016,12:27:00,80.526,-147.579,-1.1754,,23.22,22.97267903,22.9726454,22.97267903,-2.501324672,3.0,3,SMOW,27.7185,2.0,30.6864,3.0,,UN16-09,,195,9.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,04/09/2016,12:27:00,80.526,-147.579,-1.1827,,7.438,7.359058257,7.359047195,7.359058257,-3.546603728,2.0,2,SMOW,27.6974,2.0,27.7168,2.0,,UN16-09,,196,9.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,07/09/2016,06:23:00,80.25,-153.96,0.7342,,508.965,502.9574472,502.957161,502.9574472,-0.070581321,2.0,2,SMOW,34.8491,2.0,34.7001,4.0,,UN16-10,,206,10.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,07/09/2016,06:23:00,80.25,-153.96,0.51,,307.566,304.0832213,304.0829579,304.0832213,0.106433645,2.0,2,SMOW,34.7265,2.0,34.7254,2.0,,UN16-10,,209,10.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,07/09/2016,06:23:00,80.25,-153.96,-0.0498,,255.97,253.1030227,253.1027799,253.1030227,-0.027069562,2.0,2,SMOW,34.5416,2.0,34.5278,6.0,,UN16-10,,210,10.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,07/09/2016,06:23:00,80.25,-153.96,-0.8267,,205.49,203.2132232,203.2130085,203.2132232,-0.461201608,2.0,2,SMOW,34.1613,2.0,34.153,2.0,,UN16-10,,211,10.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,07/09/2016,06:23:00,80.25,-153.96,-1.1892,,179.909,177.9266668,177.9264695,177.9266668,-1.025869871,2.0,2,SMOW,33.671,2.0,33.6124,2.0,,UN16-10,,212,10.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,07/09/2016,06:23:00,80.25,-153.96,-1.4799,,154.985,153.2865408,153.2863628,153.2865408,-1.441212555,2.0,2,SMOW,33.0076,2.0,33.0052,2.0,,UN16-10,,213,10.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,07/09/2016,06:23:00,80.25,-153.96,-1.4984,,129.614,128.201455,128.2012992,128.201455,-1.536147729,2.0,2,SMOW,32.6478,2.0,32.6722,2.0,,UN16-10,,214,10.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,07/09/2016,06:23:00,80.25,-153.96,-1.4622,,104.169,103.0401093,103.0399782,103.0401093,-1.563837116,2.0,2,SMOW,32.34,2.0,32.3222,2.0,,UN16-10,,215,10.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,07/09/2016,06:23:00,80.25,-153.96,-1.3105,,79.078,78.22578088,78.22567687,78.22578088,-1.729974378,2.0,2,SMOW,32.0127,2.0,32.0292,2.0,,UN16-10,,216,10.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,07/09/2016,06:23:00,80.25,-153.96,-1.0861,,63.821,63.1355405,63.1354543,63.1355405,-1.823920241,2.0,2,SMOW,31.664,2.0,31.7945,2.0,,UN16-10,,217,10.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,07/09/2016,06:23:00,80.25,-153.96,-1.1028,,23.521,23.27065153,23.27061749,23.27065153,-3.482324459,2.0,2,SMOW,27.815,2.0,27.8379,2.0,,UN16-10,,218,10.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,12/09/2016,01:05:00,81.225,-157.965,0.852,,473.115,467.55755,467.5572618,467.55755,0.196424151,2.0,2,SMOW,34.8506,2.0,34.8574,2.0,,UN16-11,,229,11.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,12/09/2016,01:05:00,81.225,-157.965,0.6307,,306.851,303.3681539,303.3678901,303.3681539,0.16082405,2.0,2,SMOW,34.7673,2.0,34.8026,2.0,,UN16-11,,232,11.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,12/09/2016,01:05:00,81.225,-157.965,0.086,,255.172,252.3072219,252.306979,252.3072219,0.026331532,2.0,2,SMOW,34.5863,2.0,34.5834,6.0,,UN16-11,,233,11.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,12/09/2016,01:05:00,81.225,-157.965,-0.7095,,205.34,203.0591438,203.0589287,203.0591438,-0.172439785,2.0,2,SMOW,34.3288,2.0,34.3687,2.0,,UN16-11,,234,11.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,12/09/2016,01:05:00,81.225,-157.965,-1.0387,,179.643,177.6586244,177.658427,177.6586244,-0.372199469,2.0,2,SMOW,33.9413,2.0,34.1754,3.0,,UN16-11,,235,11.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,12/09/2016,01:05:00,81.225,-157.965,-1.4282,,154.66,152.9608424,152.9606644,152.9608424,-1.343310391,2.0,2,SMOW,33.2242,2.0,33.2739,2.0,,UN16-11,,236,11.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,12/09/2016,01:05:00,81.225,-157.965,-1.5511,,129.304,127.891267,127.8911112,127.891267,-1.432311587,2.0,2,SMOW,32.8166,2.0,32.8214,2.0,,UN16-11,,237,11.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,12/09/2016,01:05:00,81.225,-157.965,-1.5089,,104.142,103.0104587,103.0103274,103.0104587,-1.595481859,2.0,2,SMOW,32.5291,2.0,32.5145,2.0,,UN16-11,,238,11.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,12/09/2016,01:05:00,81.225,-157.965,-1.3903,,79.094,78.23936481,78.23926063,78.23936481,-1.744807439,2.0,2,SMOW,32.2406,2.0,32.2167,2.0,,UN16-11,,239,11.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,12/09/2016,01:05:00,81.225,-157.965,-0.906,,53.519,52.94399429,52.94392059,52.94399429,-2.070159616,2.0,2,SMOW,31.7326,2.0,31.6829,2.0,,UN16-11,,240,11.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,12/09/2016,01:05:00,81.225,-157.965,-1.5329,,23.261,23.01277435,23.01274063,23.01277435,-3.422989857,2.0,2,SMOW,28.3676,2.0,28.3656,2.0,,UN16-11,,241,11.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,12/09/2016,01:05:00,81.225,-157.965,-1.5377,,6.649,6.578311633,6.578301722,6.578311633,-3.413100521,2.0,2,SMOW,28.3473,2.0,28.35,2.0,,UN16-11,,242,11.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,12/09/2016,06:33:00,81.593,-157.041,0.8471,,478.597,472.9641609,472.9638725,472.9641609,0.191479483,2.0,2,SMOW,34.8503,2.0,34.8513,2.0,,UN16-12,,252,12.0,,,,CCGS Louis S. St-Laurent,False,False,,False
UNCLOS_2016,12/09/2016,06:33:00,81.593,-157.041,0.5875,,306.497,303.0153856,303.0151217,303.0153856,0.121267649,2.0,2,SMOW,34.7552,2.0,34.7404,2.0,,UN16-12,,255,12.0,,,,CCGS Louis S. St-Laurent,False,False,,False
